Q1,Q2,Q3,Q4,Q5
-0.498027085,-0.22961686,0.40340412,0.373318301,-0.254634511
-2.419594576,-1.473398157,-1.8990893,-1.55195809,-1.749531537
-0.607549201,-0.66473631,-1.26545349,-1.08982969,-1.23521011
-0.09202101,-0.586336399,-0.708602383,-0.261105413,-0.502175733
-0.047656318,-0.084704915,-0.18703921,-0.249950044,0.080684496
-0.108050794,-0.233947331,-0.231035905,-0.458455595,-0.050109179
-0.395003232,-0.33467655,-0.194719842,0.290967058,-0.08918737
-0.692504908,-0.91895287,-0.930625976,-2.300464808,-1.245590797
-0.667980475,-0.851789922,-0.876517239,-1.324547137,-0.826996824
-0.574772981,-0.18390651,-0.863818137,-0.681093424,-0.008052158
-0.294223912,-0.451378486,-0.26896891,0.270782323,-0.08091713
-1.053721591,-0.160401873,-1.42028431,0.280070824,-1.470139086
-0.350423457,0.27549325,0.208614591,0.119589161,-0.116410698
-0.301054915,-0.510895363,-0.517016912,-0.353275421,-0.868909166
-1.184694642,-1.367041314,-0.260556857,0.320492033,-1.192596275
-0.785013868,-0.676873797,-0.659676021,-0.647139939,-0.691355871
-0.219719291,0.123992861,0.411707246,0.286462836,0.261776395
-0.534421089,-0.325652144,-0.421122141,-0.180170691,-0.006386063
-1.005864307,-0.520042399,-0.663718743,-0.671132992,-0.530780717
-1.232903814,-1.300716313,-1.267837406,-1.652352878,-0.790359715
1.194391733,1.700678844,2.055207866,1.902186926,2.817979318
1.391220163,1.593187992,2.022366445,1.925683796,2.814176335
1.294422869,1.417334068,1.848802438,2.160433657,2.593957751
-1.592922012,-2.117841446,-1.066776924,-1.576298895,0
-1.184135103,-1.161797741,-1.234401236,-1.206855393,0
-0.267139187,-0.185759247,-0.210024533,-0.175048693,-0.251517358
-0.246838816,0.055053931,-0.835303618,-0.918966528,-0.795346739
-0.753844904,-0.930421601,-0.237861629,-0.213657852,-0.294846205
-0.087515112,-0.911409888,0.58058079,0.156572858,-0.731595888
0.331256741,-1.423893732,0.438281097,-1.08604182,-0.039971124
-1.138394479,0.657370167,-0.854732737,-0.545936195,-0.956445639
-1.077906508,-0.967393528,-1.108219493,-0.576507872,-0.468027269
-0.621049596,-0.54911558,-0.862656645,0.47875354,-1.141305793
-1.684354475,-0.865520407,-0.349954765,-0.13085927,0
-1.087837611,-1.160857738,-0.594901197,-0.49887762,-0.228767506
-0.465749329,-0.23688534,0.598090898,-0.457108762,0.044076505
-0.096336033,-0.255878398,-0.09044038,-0.140997572,-0.156325368
0.598560489,-0.383460093,0.594738422,0.189602054,-0.046458086
-0.246584396,-0.274307982,-0.231301094,-0.204735258,-0.183605348
-1.028738762,-1.646042746,-1.160288872,-1.706769434,-1.311555402
-0.219260014,-0.759722562,-0.084757261,0.233627604,0.263829431
-1.204069563,-1.361555689,-1.520671728,-1.84208672,-1.342377349
-1.222131659,-0.770166053,-0.684146368,-0.843055896,-0.893065978
-0.665592339,0.059732276,-0.950811549,-1.051601469,-0.075554784
0.362043089,0.711688108,0.044105852,-0.217769885,-0.224936632
-0.423413782,-0.395553171,-0.3772498,-0.587481159,-1.422105415
0.527536783,1.038886555,0.446061612,0.155134321,0.394233149
-0.510346513,0.109494443,-1.046937911,-0.870826448,-0.45363796
-0.459547915,-0.005189708,0.462628572,0.120367585,-0.82125312
-0.92194757,-1.791856947,-1.304307547,-1.323450467,-1.103792952
-1.223956642,-1.684553464,-1.610571616,-1.405411242,-1.335949677
-0.208627809,-0.990511361,-0.100043937,-0.955703608,-0.164036599
-0.652548199,-0.885957565,-0.878401629,-0.762173472,-0.921583776
-0.277561996,0.282904672,-0.67059384,-0.884403022,-0.917767379
-1.173139765,-1.17329722,-0.689187659,-1.429194727,0
-1.048634582,-1.330799866,-1.127464029,-0.839038991,0
1.786992644,0.93459511,3.640115689,1.757232573,2.10899708
1.399334638,-3.005221334,0.47870492,1.92826906,0.671078228
0.122322942,-0.339431218,-0.356416731,-0.308698026,-0.691926717
0.024972267,1.145210878,1.284781295,0.712246465,-0.530072539
-0.94689935,-0.913251913,-0.966806006,-0.792051154,0.330590509
-0.768231572,-0.702137089,-0.070745068,-0.160526428,-0.635581057
-0.893799719,-1.289126705,-0.466522441,-1.18042128,-0.563747821
-1.700646662,-1.557723778,-0.908645705,-2.114576001,-0.943788511
-1.175175275,-0.824240422,-0.433176655,-0.907487595,-0.55752005
-1.743639137,-1.838580741,-1.365738618,-2.001019391,-1.005268512
-0.546317316,-1.069421507,-0.074239871,-0.579734948,-0.807289154
-0.744817798,-0.764652712,0.364112936,0.779709417,-0.940790207
-0.295643402,-0.090011409,-0.270384155,-0.493906506,-0.028032456
-1.907623062,-0.96504883,-0.650824921,0.168736425,0.803321181
-1.190185515,-0.059143771,-0.254399579,0.765143897,1.56180814
-2.113844599,-1.304384668,-1.77001472,-0.839704007,-0.595396358
-1.258413639,-0.017195111,-0.315417717,-0.41188897,-0.3372897
-0.416879593,-0.456255599,-0.360718319,0.444344198,-0.337033502
-0.807212999,0.070747487,0.462928899,1.698732972,-0.407085537
-0.775807068,-0.991185249,-0.717942303,-1.656573971,-1.115915892
-1.832121674,-0.152038753,-0.73217887,-0.328882407,-0.482973402
-1.405341482,0.414307938,1.520561675,1.930777519,-0.136567079
-0.338531332,-2.168594546,-1.236180292,-1.064512851,-1.082038471
-0.189525258,-0.738527493,-0.67073048,-0.906729463,-0.401163905
-0.17259343,0.277907516,0.520456381,0.340833437,-0.216875049
-0.610694843,0.528887791,-0.013533318,0.2479583,-0.653250239
-0.501236932,-0.114326988,-0.465247929,-0.572705613,0.324471458
-0.650284507,-0.50686406,-0.284220411,-0.775153811,0.121827347
-0.870613964,-0.40228103,0.443631329,0.205510252,0.635520892
0.573783094,-0.075180076,0.488088407,0.042595682,0.325174503
-0.072892869,-0.453758279,-0.15596044,-0.064601927,-0.079464406
-0.169561845,-1.458030476,0.052079638,-1.206201659,-1.003518166
-0.104853827,-0.170252533,-0.1164564,-0.15856332,-0.236185164
0,-1.015413342,-0.678791913,-0.905296409,-0.273243271
-0.469147006,-0.591121658,-0.271766337,-0.03296215,0.262891679
-0.489613684,-0.243530679,0.700483309,0.398599887,-1.997667719
-1.332175216,-1.121241788,-0.622348228,-0.752276795,-0.321927886
-0.382463462,-0.88932761,-0.179443546,-0.48305778,-0.053968691
0.624504483,-0.961011151,0.670705118,0.404345527,1.52082664
-1.624204307,-1.48001529,-1.295038448,-1.46688186,-1.251239576
0.09280055,-0.19911983,-0.559876741,0.567443189,0.351392566
0,0,0,0,-0.938934475
-0.871555045,-0.749873697,-1.016373604,0.191428237,-0.463766149
0.22976719,-0.210859494,0.12681622,-0.216154427,0.131330916
-0.285741559,-0.25674645,-1.029858201,-0.633003665,-0.220299397
0.00493391,-0.49852977,-0.313469042,-0.391387938,-0.180701831
0,0,0,-0.057657537,-0.286580573
-1.006033362,-0.761584532,-0.485998909,-0.36569538,-0.084846553
-1.47365173,-0.988984257,-0.378152051,-0.679383583,-0.039324584
-0.972584303,-0.739670245,-1.242444908,0.403479649,-0.551707755
0.260562841,-0.661440591,-0.206418247,-0.394960311,0.034226388
-0.867554328,-1.119944065,-1.362668762,-0.827179737,-0.922958466
-0.273054842,-0.719894223,0.873914606,-2.156567626,-0.768232592
-0.339874471,-1.176762517,-0.865145838,-0.804515035,-0.804159324
-0.20068053,-0.715811569,0.823238172,1.470900209,0.683806155
-0.30569821,-0.264464137,-0.071962894,-0.36063361,-0.017799333
-0.513549337,-0.598848175,-0.377377103,-0.371196831,-0.204723044
-0.458139001,-0.163980112,-0.096240146,-0.160557427,0.618361505
-0.529603502,-1.189844851,-0.462841177,-0.61274036,-0.520779022
-1.181190139,-0.986309613,-1.096397541,-0.94516652,-1.06967852
-0.213947681,-1.279449895,-0.50710038,-0.684978014,-0.116368869
0.429054847,-0.080161644,-0.252115145,-0.397630376,-0.435980896
-1.773022974,-1.292778537,-0.948140256,-0.696446525,-0.516461514
-1.226512308,-0.64270931,-0.887187712,-0.219933327,-0.028765849
0.579261481,0.687556494,0.115900481,0.498862266,0.013050241
-1.436111432,-0.887443791,-1.155849046,-0.626827277,-0.191964139
0,0,0,0,0
-0.666462031,-0.997546637,-0.61984281,-0.907451032,-0.898379049
0.242220372,-0.588998905,-0.587708762,-0.880579107,-0.017950638
-0.530959529,-0.629477736,-0.319894162,-0.500030186,-0.101740406
0,0,0,0,0
-0.461488807,-0.992349584,-0.923220014,-0.74738373,-0.518822133
-1.204829237,-0.452780148,-1.698510357,-1.294538522,-0.995803477
-0.76348585,-0.820198349,0.245900494,0.747578151,0.852598503
-1.431845216,-1.22627607,-1.092235005,-0.769974322,-0.392956872
-1.02042105,-0.761915125,-0.317833268,-0.502230911,-1.141113868
0.252146774,-0.102780095,0.437348697,-0.884632251,-1.116893132
-0.720109873,-0.321146106,-3.070233903,-2.491564917,-1.461019858
-0.750846642,-1.671916377,-1.87942521,-2.416442558,-1.972734401
-0.727771369,0.362334089,-0.233426664,0.694526398,0.264594752
0.1052954,0.461369656,0.343025161,-0.510410719,0.715333198
0.259105483,0.218067128,0.307870916,0.25196001,0.175215981
0.666806124,0.239457205,-1.427441132,0.320586008,0.298191122
-1.256391294,-0.809297211,-0.771183078,-0.457967243,-0.292572567
-0.399415743,-0.772528272,-0.657692739,-0.500859629,-0.475697914
